3.165119999999993061e-03 2.861763618645006914e-13
3.205439999999993000e-03 5.192319633342585218e-13
3.245759999999992939e-03 9.456406796034291229e-13
3.286079999999992878e-03 1.728666213200612062e-12
3.326399999999992817e-03 3.171743920462105151e-12
3.366719999999993190e-03 5.840687390802309309e-12
3.407039999999993130e-03 1.079387323154996968e-11
3.447359999999993936e-03 2.001695667581019843e-11
3.487679999999993875e-03 3.724579793542072836e-11
3.527999999999993815e-03 6.952776831085657644e-11
3.568319999999994187e-03 1.301900361425211902e-10
3.608639999999994127e-03 2.444934791437585094e-10
3.648959999999994066e-03 4.604210363692792766e-10
3.689279999999994005e-03 8.692966415475673596e-10
3.729599999999993944e-03 1.645251942002143977e-09
3.769919999999993884e-03 3.120875649939884173e-09
3.810239999999992955e-03 5.932407813667713620e-09
3.850559999999994196e-03 1.129875683651984970e-08
3.890879999999994135e-03 2.155830927477103884e-08
3.931199999999994074e-03 4.120286821504475711e-08
3.971519999999994013e-03 7.887122763225581375e-08
4.011839999999993953e-03 1.511969985675494962e-07
4.052159999999993892e-03 2.902426809580496027e-07
4.092479999999993831e-03 5.578760631536630816e-07
4.132799999999993770e-03 1.073597417819394082e-06
4.173119999999993709e-03 2.068449325269575921e-06
4.213439999999995383e-03 3.989543535538332359e-06
4.253759999999995323e-03 7.702890302311227169e-06
4.294079999999995262e-03 1.488727179184130999e-05
4.334399999999995201e-03 2.879963562799213149e-05
4.374719999999995140e-03 5.576340604298332237e-05
4.415039999999995080e-03 1.080642358681312067e-04
4.455359999999995886e-03 2.095872355344115929e-04
4.495679999999995825e-03 4.067965256851503167e-04
4.535999999999994030e-03 7.901294676248527774e-04
4.576319999999993969e-03 1.535700994212339061e-03
4.616639999999994776e-03 2.986627503022521151e-03
4.656959999999994715e-03 5.811658495652650795e-03
4.697279999999994654e-03 1.131469063403377044e-02
4.737599999999994593e-03 2.203882626968401912e-02
4.777919999999995400e-03 4.294556279887232902e-02
4.818239999999993604e-03 8.371734898111093948e-02
4.858559999999994411e-03 1.632555233320696075e-01
4.898879999999994350e-03 3.184731479067162141e-01
4.939199999999994289e-03 6.215082698542827577e-01
4.979519999999995963e-03 1.213521381682008959e+00
5.019839999999995903e-03 2.371469373959869120e+00
5.060159999999995842e-03 4.641750929474428133e+00
5.100479999999995781e-03 9.114798692154231219e+00
5.140799999999995720e-03 1.801829587113979869e+01
5.181119999999995659e-03 3.611448759211369719e+01
5.221439999999995599e-03 7.443171457557599524e+01
5.261759999999996405e-03 1.617719563590075040e+02
5.302079999999996344e-03 3.850205681422621069e+02
5.342399999999996284e-03 1.043972670895776901e+03
5.382719999999997090e-03 3.286550764181091836e+03
5.423039999999997030e-03 1.189825699478645038e+04
5.463359999999996969e-03 4.894469265303858265e+04
5.503679999999996908e-03 2.324118210400273092e+05
5.543999999999995980e-03 1.307841181313457899e+06
5.584319999999995052e-03 8.331791537930616178e+06
5.624639999999995858e-03 5.168857194758086652e+07
5.664959999999996665e-03 2.563568342017463148e+08
5.705279999999996604e-03 8.440254653289074898e+08
5.745599999999997411e-03 1.701308520914532900e+09
5.785919999999997350e-03 2.367106371531658173e+09
5.826239999999997289e-03 2.618168087287005901e+09
5.866559999999997228e-03 2.709371052465402126e+09
5.906879999999997168e-03 2.620948780138613224e+09
5.947199999999997107e-03 2.303698067610587120e+09
5.987519999999997046e-03 1.961473305746335030e+09
6.027839999999996985e-03 1.624514603229734898e+09
6.068159999999996924e-03 1.299221457807559967e+09
6.108479999999996864e-03 1.059160590163458943e+09
6.148799999999996803e-03 8.689232423947058916e+08
6.189119999999995875e-03 7.207637292377825975e+08
6.229439999999995814e-03 5.921953276025980711e+08
6.269759999999996621e-03 5.011806726756734252e+08
6.310079999999997427e-03 4.204227777815514803e+08
6.350399999999997366e-03 3.624882616860234737e+08
6.390719999999997306e-03 3.102358586208763719e+08
6.431039999999997245e-03 2.676756918172127008e+08
6.471359999999997184e-03 2.324627017653225958e+08
6.511679999999998858e-03 2.030892042900013030e+08
6.551999999999998797e-03 1.783881221961934865e+08
6.592319999999997869e-03 1.574672357424826920e+08
6.632639999999996941e-03 1.396331339924260974e+08
6.672959999999996880e-03 1.243402939726559073e+08
6.713279999999996819e-03 1.111550798879055977e+08
6.753599999999996759e-03 9.972960874611906707e+07
6.793919999999996698e-03 8.978242464132267237e+07
6.834239999999998372e-03 8.108396849534720182e+07
6.874559999999998311e-03 7.344543036850148439e+07
6.914879999999998250e-03 6.670988323739130795e+07
6.955199999999997322e-03 6.074466972947427630e+07
6.995519999999996394e-03 5.543341479147332162e+07
7.035839999999996333e-03 5.067641031175384670e+07
7.076159999999996272e-03 4.632835916044128686e+07
7.116479999999996212e-03 4.310706986532550305e+07
7.156799999999997018e-03 3.968721683432825655e+07
7.197119999999997825e-03 3.663374819306336343e+07
7.237439999999997764e-03 3.389027048668365180e+07
7.277759999999998571e-03 3.141420341272582859e+07
7.318079999999999377e-03 2.917256353623700887e+07
7.358399999999999316e-03 2.713798690604339167e+07
7.398719999999998388e-03 2.528718961331173033e+07
7.439039999999996593e-03 2.360008858918925002e+07
7.479359999999997399e-03 2.205921833375554159e+07
7.519679999999998206e-03 2.064930581648558006e+07
7.559999999999997278e-03 1.935694089847211912e+07
7.600319999999997217e-03 1.817031071145626903e+07
7.640639999999997156e-03 1.707898037734838948e+07
7.680959999999997095e-03 1.607370921297381073e+07
7.721279999999996167e-03 1.514629516893146001e+07
7.761599999999995239e-03 1.428944224457688071e+07
7.801919999999995178e-03 1.349664689953536913e+07
7.842239999999996852e-03 1.276210029474226013e+07
7.882559999999996792e-03 1.208060374444098957e+07
7.922879999999998465e-03 1.144749511364492029e+07
7.963199999999998405e-03 1.085858436737372912e+07
8.003520000000000079e-03 1.031009259612479992e+07
8.043840000000000018e-03 9.798674253921808675e+06
8.084159999999999957e-03 9.321301045117069036e+06
8.124479999999999896e-03 8.875195074936276302e+06
8.164799999999999836e-03 8.457844964878346771e+06
8.205119999999998040e-03 8.066975264213878661e+06
8.245439999999997979e-03 7.700519104906007648e+06
8.285759999999999653e-03 7.356593247821518220e+06
8.326080000000001327e-03 7.033473222209353931e+06
8.366399999999999532e-03 6.729565394804761745e+06
8.406719999999999471e-03 6.444171262721775100e+06
8.447039999999999410e-03 6.174645253027709201e+06
8.487359999999999349e-03 5.920586103793834336e+06
8.527679999999999289e-03 5.680863033768682741e+06
8.567999999999999228e-03 5.454456862200722098e+06
8.608319999999997432e-03 5.240440704032851383e+06
8.648639999999997371e-03 5.037967064539282583e+06
8.688959999999997311e-03 4.846258335918446071e+06
8.729279999999997250e-03 4.664599300478273071e+06
8.769599999999997189e-03 4.492330918681399897e+06
8.809919999999998863e-03 4.328844995124116540e+06
8.850239999999998802e-03 4.173579498155269772e+06
8.890559999999998742e-03 4.026014387907225173e+06
8.930879999999998681e-03 3.885667889103936031e+06
8.971199999999998620e-03 3.752093192224084865e+06
9.011519999999998559e-03 3.624875618793026078e+06
9.051839999999998498e-03 3.503630159425859805e+06
9.092159999999998438e-03 3.387998766960205045e+06
9.132479999999998377e-03 3.277645456465480849e+06
9.172799999999998316e-03 3.172245120403497014e+06
9.213119999999996521e-03 3.071461207077722065e+06
9.253439999999996460e-03 2.974917581477620173e+06
9.293759999999996399e-03 2.882219190104055218e+06
9.334079999999996338e-03 2.793188629496724810e+06
9.374399999999996277e-03 2.708453125629263930e+06
9.414719999999996217e-03 2.627046052380858921e+06
9.455039999999997891e-03 2.564536221206814982e+06
9.495359999999997830e-03 2.488151477876572870e+06
9.535679999999997769e-03 2.426714591277164873e+06
9.575999999999997708e-03 2.355182823880753014e+06
9.616319999999997647e-03 2.288766304584315047e+06
9.656639999999997587e-03 2.225370305604132824e+06
9.696959999999997526e-03 2.164512469574417919e+06
9.737279999999997465e-03 2.105645143585097976e+06
9.777599999999997404e-03 2.048236932514694985e+06
9.817919999999997344e-03 1.991687709081297973e+06
9.858239999999997283e-03 1.949276478426686954e+06
9.898559999999998957e-03 1.899890984142116038e+06
9.938879999999998896e-03 1.851930820127198007e+06
9.979199999999998835e-03 1.805687209228716092e+06
1.001952000000000051e-02 1.761124608335370896e+06
1.005984000000000045e-02 1.718165566281639971e+06
1.010015999999998998e-02 1.676729340207088972e+06
1.014047999999998992e-02 1.636739885212329915e+06
1.018079999999998986e-02 1.598126543200840941e+06
1.022111999999998980e-02 1.560821945987574989e+06
1.026143999999998974e-02 1.524775490056149894e+06
1.030175999999998968e-02 1.489941799818362109e+06
1.034207999999998961e-02 1.456265467625875026e+06
1.038239999999998955e-02 1.423695206837747945e+06
1.042271999999998949e-02 1.392183209391305922e+06
1.046303999999998943e-02 1.361684564316576114e+06
1.050335999999998937e-02 1.332156885418657912e+06
1.054367999999998931e-02 1.303560051816795021e+06
1.058399999999998925e-02 1.275856013974769972e+06
1.062431999999998919e-02 1.249008636770980898e+06
1.066463999999999086e-02 1.222983568221986061e+06
1.070495999999999080e-02 1.197748124574444024e+06
1.074527999999999074e-02 1.173271183691449929e+06
1.078559999999999935e-02 1.149523088892637054e+06
1.082591999999999929e-02 1.126475552299132105e+06
1.086623999999999056e-02 1.104101562738683075e+06
1.090655999999999050e-02 1.082375284599968931e+06
1.094687999999999044e-02 1.061271949359581107e+06
1.098720000000000079e-02 1.040767737231694045e+06
1.102751999999999032e-02 1.020839646025717957e+06
1.106783999999999026e-02 1.001465302217756980e+06
1.110815999999999019e-02 9.826224510740371188e+05
1.114847999999999013e-02 9.642873476867392892e+05
1.118879999999999007e-02 9.464307216132949106e+05
1.122911999999999001e-02 9.290113029378465144e+05
1.126943999999998995e-02 9.119754673437958118e+05
1.130975999999998989e-02 8.953008929834655719e+05
1.135007999999998983e-02 8.791718279274571687e+05
1.139039999999998977e-02 8.639465877426071092e+05
1.143071999999998971e-02 8.507194482992790872e+05
1.147103999999998965e-02 8.360318195696329931e+05
1.151135999999997918e-02 8.234373959794581169e+05
1.155167999999998085e-02 8.112309188359143445e+05
1.159199999999998947e-02 7.970336947290042881e+05
1.163231999999998940e-02 7.832797861868052278e+05
1.167263999999998067e-02 7.699968971805151086e+05
1.171295999999998061e-02 7.571069115362410666e+05
1.175327999999998922e-02 7.445744561533844098e+05
1.179359999999998916e-02 7.323703471870541107e+05
1.183391999999998043e-02 7.204745307050688425e+05
1.187423999999998037e-02 7.088715122004708974e+05
1.191455999999999071e-02 6.975484585059038363e+05
1.195487999999999065e-02 6.864942955129850889e+05
1.199519999999998018e-02 6.756991527881148504e+05
1.203551999999998012e-02 6.651539837302746018e+05
1.207583999999998006e-02 6.548502964043227257e+05
1.211615999999998000e-02 6.447799277360475389e+05
1.215647999999997994e-02 6.349348057912541553e+05
1.219679999999999029e-02 6.253067126968542580e+05
1.223711999999999023e-02 6.158872134583033621e+05
1.227743999999999017e-02 6.066679983545310097e+05
1.231775999999999011e-02 5.976412355083435541e+05
1.235807999999999005e-02 5.887969601715211757e+05
1.239839999999997958e-02 5.801107625811344478e+05
1.243871999999997952e-02 5.715265717132496648e+05
1.247903999999998986e-02 5.628858772411398822e+05
1.251935999999998980e-02 5.563560223320270889e+05
1.255967999999998974e-02 5.485119668066905579e+05
1.259999999999998968e-02 5.406716255095378729e+05
1.264031999999998962e-02 5.329279446103516966e+05
1.268063999999998956e-02 5.252771457425071858e+05
1.272095999999998950e-02 5.176048811738503864e+05
1.276127999999998076e-02 5.118333444529583794e+05
1.280159999999998938e-02 5.048438044716843287e+05
1.284191999999998064e-02 4.979342491748715984e+05
1.288223999999998058e-02 4.911412878754322883e+05
1.292255999999998052e-02 4.845110558097062167e+05
1.296287999999998046e-02 4.780317272063923883e+05
1.300319999999998040e-02 4.716920542467564228e+05
1.304351999999998034e-02 4.654839706799035193e+05
1.308383999999998028e-02 4.594018381151119829e+05
1.312415999999998022e-02 4.534413437705255928e+05
1.316447999999998016e-02 4.475986849784448277e+05
1.320479999999998010e-02 4.418699549486240721e+05
1.324511999999998003e-02 4.362498795451861224e+05
1.328543999999997997e-02 4.307277595759385149e+05
1.332575999999997991e-02 4.252773838625102071e+05
1.336607999999997985e-02 4.198451950537434896e+05
1.340639999999997979e-02 4.143088332162132137e+05
1.344671999999997973e-02 4.100843231052397168e+05
1.348703999999997967e-02 4.054825843092569849e+05
1.352735999999997961e-02 4.010155014606192126e+05
1.356767999999997955e-02 3.963497548112921068e+05
1.360799999999997949e-02 3.919370687330663786e+05
1.364831999999997943e-02 3.872908063106295886e+05
1.368863999999997937e-02 3.825232721009029774e+05
1.372895999999997931e-02 3.779358516414983897e+05
1.376927999999997924e-02 3.734279978964644833e+05
1.380959999999997918e-02 3.690107086925479816e+05
1.384991999999998086e-02 3.646803715129469056e+05
1.389023999999998080e-02 3.604384258433193900e+05
1.393055999999998074e-02 3.562822294430005713e+05
1.397087999999998068e-02 3.522068998635435128e+05
1.401119999999998061e-02 3.482076263154154876e+05
1.405151999999998055e-02 3.442804592607052764e+05
1.409183999999998049e-02 3.404222887093824102e+05
1.413215999999998043e-02 3.366306310862373211e+05
1.417247999999998037e-02 3.329034315871094004e+05
1.421279999999998031e-02 3.292389267306848196e+05
1.425311999999998025e-02 3.256355509015357820e+05
1.429343999999999060e-02 3.220918770126018208e+05
1.433375999999999054e-02 3.186065787942790193e+05
1.437407999999998007e-02 3.151784028719270718e+05
1.441439999999998001e-02 3.118061556139689055e+05
1.445471999999997995e-02 3.084886864167447202e+05
1.449503999999999029e-02 3.052248800494347233e+05
1.453535999999997982e-02 3.020136461188885150e+05
1.457567999999997976e-02 2.988539140448045218e+05
1.461599999999997970e-02 2.957446268812504713e+05
1.465631999999997964e-02 2.926847368352405028e+05
1.469663999999998999e-02 2.896732044511266286e+05
1.473695999999998993e-02 2.867089951366576715e+05
1.477727999999998987e-02 2.837910807470433065e+05
1.481759999999998981e-02 2.809184419391088886e+05
1.485791999999997934e-02 2.780900676935926895e+05
1.489823999999997928e-02 2.753049603214252274e+05
1.493855999999997922e-02 2.725621379620009102e+05
1.497887999999997916e-02 2.698606326039560954e+05
1.501919999999998083e-02 2.671994860577334184e+05
1.505951999999998077e-02 2.645777331326145213e+05
1.509983999999998071e-02 2.619943602159293077e+05
1.514015999999998065e-02 2.594482391977267980e+05
1.518047999999998059e-02 2.569380383461654128e+05
1.522079999999998053e-02 2.544621857481590123e+05
1.526111999999998046e-02 2.520191018772484967e+05
1.530143999999998040e-02 2.496080457118685881e+05
1.534175999999998034e-02 2.472302965658819012e+05
1.538207999999998028e-02 2.448872590416675957e+05
1.542239999999999063e-02 2.425694344700434885e+05
1.546271999999999057e-02 2.402265577006861859e+05
1.550303999999998010e-02 2.384326048422681924e+05
1.554335999999998004e-02 2.362400382191303943e+05
1.558367999999997998e-02 2.340635948649448983e+05
1.562399999999997992e-02 2.319334779642501089e+05
1.566431999999998159e-02 2.298441047671615961e+05
1.570463999999998153e-02 2.277848706883681007e+05
1.574495999999998147e-02 2.257225448770830990e+05
1.578527999999998141e-02 2.239319676164906996e+05
1.582559999999998135e-02 2.221137504289965145e+05
1.586591999999998129e-02 2.206655415909732110e+05
1.590623999999998123e-02 2.192046215921225084e+05
1.594655999999998117e-02 2.176659686797060131e+05
1.598687999999998111e-02 2.162987969589593122e+05
1.602719999999998104e-02 2.151410245304628043e+05
1.606751999999998098e-02 2.142540936847735138e+05
1.610783999999998092e-02 2.137345585365686857e+05
